user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
477604,Paid,2/24/2023,Onboarded,Monthly,2/24/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
477976,Paid,2/25/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
478040,Paid,2/25/2023,Onboarded,Monthly,2/25/2023,India,Instagram,I want to become a data scientist.,Data analysis and data visualization
478049,Paid,2/25/2023,Onboarded,Quarterly,4/30/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
478081,Paid,2/25/2023,Onboarded,Monthly,2/25/2023,India,Youtube,I want to earn a higher salary.,Business analysis
478228,Paid,2/25/2023,Onboarded,Quarterly,2/25/2023,Philippines,Youtube,I want to become a data scientist.,Data analysis and data visualization
478251,Paid,2/25/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
478314,Paid,2/25/2023,Onboarded,Annual,2/25/2023,Greece,Youtube,I want to become a data scientist.,Data analysis and data visualization
478421,Paid,2/25/2023,Onboarded,Annual,2/25/2023,Pakistan,Youtube,,Introduction to the world of data and data science
478800,Free,2/26/2023,Onboarded,,3/1/2023,United States of America,Friend,I want to become a data scientist.,Data analysis and data visualization
478831,Free,2/26/2023,Onboarded,,2/26/2023,United Kingdom,Linkedin,I want to become a data scientist.,Data analysis and data visualization
478854,Paid,2/27/2023,Onboarded,Annual,3/1/2023,United States of America,Other,,Introduction to the world of data and data science
478956,Paid,2/27/2023,Onboarded,Monthly,2/27/2023,India,Twitter,,Introduction to the world of data and data science
479048,Paid,2/27/2023,Onboarded,Annual,2/27/2023,United Kingdom,Facebook,,Introduction to the world of data and data science
479150,Paid,2/27/2023,Onboarded,Monthly,3/10/2023,United States of America,Google,I want to become a data scientist.,Data analysis and data visualization
479193,Paid,2/28/2023,Onboarded,Monthly,2/28/2023,United States of America,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
479260,Paid,2/28/2023,Onboarded,Annual,2/28/2023,India,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
479276,Paid,2/28/2023,Onboarded,Annual,2/28/2023,Nigeria,Google,,Introduction to the world of data and data science
479349,Paid,2/28/2023,Onboarded,Annual,2/28/2023,United States of America,Youtube,I want to earn a higher salary.,Business analysis
479353,Paid,2/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
479372,Paid,2/28/2023,Onboarded,Monthly,2/28/2023,Philippines,Facebook,I want to become a data scientist.,Data analysis and data visualization
479391,Paid,2/28/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
479485,Free,2/28/2023,Onboarded,,2/28/2023,Germany,Friend,I want to join an industry-leading company.,Machine and deep learning
479498,Paid,2/28/2023,Onboarded,Annual,2/28/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
479504,Paid,2/28/2023,Onboarded,Annual,2/28/2023,Vietnam,Facebook,I want to earn a higher salary.,Business analysis
479537,Paid,3/1/2023,Onboarded,Annual,3/1/2023,India,Google,I want to join an industry-leading company.,Machine and deep learning
479558,Paid,3/1/2023,Onboarded,Annual,3/1/2023,Egypt,Linkedin,I want to join an industry-leading company.,Machine and deep learning
479573,Paid,3/1/2023,Onboarded,Annual,3/1/2023,United States of America,Youtube,,Introduction to the world of data and data science
479574,Paid,3/1/2023,Onboarded,Monthly,3/27/2023,Egypt,Friend,I want to join an industry-leading company.,Machine and deep learning
479580,Paid,3/1/2023,Onboarded,Annual,3/5/2023,United States of America,Google,,Introduction to the world of data and data science
479607,Paid,3/1/2023,Onboarded,Annual,3/1/2023,Malaysia,Youtube,,Introduction to the world of data and data science
479981,Paid,3/1/2023,Onboarded,Monthly,3/1/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
480099,Paid,3/1/2023,Onboarded,Annual,5/26/2023,Philippines,Linkedin,I want to earn a higher salary.,Business analysis
480248,Free,3/1/2023,Not-Onboarded,,,,Multiple_Sources,,
480532,Paid,3/1/2023,Onboarded,Annual,3/1/2023,United Kingdom,Youtube,Other,Specialized advanced topics
480615,Paid,3/1/2023,Onboarded,Monthly,3/1/2023,India,Linkedin,I want to earn a higher salary.,Business analysis
480655,Paid,3/1/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
480663,Paid,3/1/2023,Onboarded,Monthly,3/1/2023,India,Google,I want to join an industry-leading company.,Machine and deep learning
480685,Paid,3/1/2023,Onboarded,Monthly,3/1/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
481147,Paid,3/1/2023,Onboarded,Annual,4/19/2023,Philippines,Linkedin,I want to join an industry-leading company.,Machine and deep learning
481795,Paid,3/1/2023,Onboarded,Annual,3/1/2023,Czech Republic,Youtube,,Introduction to the world of data and data science
481898,Paid,3/1/2023,Onboarded,Monthly,3/1/2023,United Kingdom,Instagram,I want to improve my data skills.,Introduction to the world of data and data science
481980,Paid,3/1/2023,Onboarded,Annual,5/22/2023,Pakistan,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
482010,Free,3/1/2023,Onboarded,,3/1/2023,Australia,Google,,Introduction to the world of data and data science
482034,Paid,3/1/2023,Onboarded,Quarterly,4/21/2023,Nigeria,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
482290,Paid,3/2/2023,Onboarded,Annual,3/2/2023,Brazil,Youtube,,Introduction to the world of data and data science
482848,Paid,3/2/2023,Onboarded,Annual,3/2/2023,India,Multiple_Sources,I want to improve my data skills.,Introduction to the world of data and data science
482982,Paid,3/2/2023,Onboarded,Lifetime,3/9/2023,Bulgaria,Multiple_Sources,,Introduction to the world of data and data science
483339,Paid,3/2/2023,Onboarded,Monthly,3/2/2023,United Kingdom,Google,I want to become a data scientist.,Data analysis and data visualization
483659,Paid,3/2/2023,Onboarded,Monthly,3/2/2023,United Kingdom,Instagram,I want to join an industry-leading company.,Machine and deep learning
483925,Paid,3/2/2023,Onboarded,Annual,3/2/2023,United States of America,Friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
483932,Free,3/2/2023,Onboarded,,3/6/2023,South Africa,Google,I want to earn a higher salary.,Business analysis
484428,Free,3/2/2023,Onboarded,,3/2/2023,United States of America,Youtube,,Introduction to the world of data and data science
484804,Paid,3/2/2023,Onboarded,Annual,3/2/2023,United Kingdom,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
484842,Paid,3/2/2023,Onboarded,Annual,4/3/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
484881,Paid,3/2/2023,Onboarded,Annual,3/2/2023,Colombia,Youtube,,Introduction to the world of data and data science
485840,Paid,3/3/2023,Onboarded,Monthly,3/3/2023,Saudi Arabia,Linkedin,I want to join an industry-leading company.,Machine and deep learning
486037,Paid,3/3/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
486414,Paid,3/3/2023,Not-Onboarded,Monthly,,,Google,,
486523,Paid,3/3/2023,Onboarded,Quarterly,3/20/2023,India,Youtube,I want to join an industry-leading company.,Machine and deep learning
486604,Paid,3/3/2023,Onboarded,Annual,3/3/2023,Poland,Youtube,,Introduction to the world of data and data science
486736,Paid,3/3/2023,Onboarded,Annual,3/26/2023,South Korea,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
487565,Paid,3/3/2023,Not-Onboarded,Annual,,Angola,Linkedin,,
487592,Paid,3/3/2023,Onboarded,Quarterly,3/3/2023,India,Multiple_Sources,,Introduction to the world of data and data science
488122,Paid,3/4/2023,Onboarded,Annual,3/4/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
488323,Paid,3/4/2023,Onboarded,Annual,3/4/2023,India,Multiple_Sources,,Introduction to the world of data and data science
488343,Paid,3/4/2023,Onboarded,Annual,3/4/2023,United Kingdom,Google,I want to join an industry-leading company.,Machine and deep learning
488416,Paid,3/4/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
488474,Paid,3/4/2023,Onboarded,Annual,3/4/2023,Italy,Instagram,I want to become a data scientist.,Data analysis and data visualization
488477,Paid,3/4/2023,Onboarded,Annual,3/4/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489222,Paid,3/4/2023,Onboarded,Monthly,3/4/2023,Egypt,Multiple_Sources,I want to earn a higher salary.,Business analysis
489300,Paid,3/5/2023,Not-Onboarded,Annual,,,Friend,,
489305,Paid,3/5/2023,Onboarded,Annual,3/5/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
489368,Paid,3/5/2023,Onboarded,Annual,3/5/2023,Vietnam,Multiple_Sources,,Introduction to the world of data and data science
489468,Paid,3/5/2023,Onboarded,Annual,3/5/2023,Nigeria,Instagram,I want to join an industry-leading company.,Machine and deep learning
489611,Paid,3/5/2023,Onboarded,Annual,5/27/2023,India,Instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489801,Free,3/5/2023,Onboarded,,3/5/2023,Germany,Youtube,,Introduction to the world of data and data science
489879,Paid,3/5/2023,Onboarded,Monthly,3/5/2023,India,Youtube,,Introduction to the world of data and data science
489973,Paid,3/5/2023,Onboarded,Annual,3/13/2023,Brazil,Google,,Introduction to the world of data and data science
490287,Paid,3/5/2023,Onboarded,Monthly,3/5/2023,Norway,Friend,I want to join an industry-leading company.,Machine and deep learning
490310,Paid,3/5/2023,Onboarded,Annual,3/5/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490581,Paid,3/5/2023,Onboarded,Monthly,3/5/2023,Canada,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490645,Paid,3/5/2023,Onboarded,Monthly,3/5/2023,United States of America,Youtube,,Introduction to the world of data and data science
490646,Paid,3/5/2023,Onboarded,Annual,3/5/2023,Germany,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490648,Paid,3/5/2023,Onboarded,Annual,3/5/2023,Canada,Facebook,,Introduction to the world of data and data science
490652,Free,3/5/2023,Onboarded,,3/5/2023,Australia,Linkedin,I want to join an industry-leading company.,Machine and deep learning
490754,Paid,3/6/2023,Onboarded,Annual,3/6/2023,United States of America,Facebook,I want to become a data scientist.,Data analysis and data visualization
490950,Paid,3/6/2023,Onboarded,Monthly,3/6/2023,India,Youtube,,Introduction to the world of data and data science
491183,Paid,3/6/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
491365,Paid,3/6/2023,Onboarded,Annual,3/6/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
491597,Paid,3/6/2023,Onboarded,Annual,3/6/2023,India,Youtube,,Introduction to the world of data and data science
491618,Paid,3/6/2023,Onboarded,Annual,3/6/2023,France,Youtube,,Introduction to the world of data and data science
491840,Paid,3/6/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
492224,Paid,3/7/2023,Onboarded,Monthly,3/7/2023,South Africa,Friend,I want to improve my data skills.,Introduction to the world of data and data science
492312,Paid,3/7/2023,Onboarded,Annual,3/7/2023,Kenya,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
492615,Paid,3/7/2023,Onboarded,Annual,3/7/2023,United Kingdom,Facebook,I want to join an industry-leading company.,Machine and deep learning
492869,Free,3/7/2023,Onboarded,,3/7/2023,United States of America,Google,,Introduction to the world of data and data science
493209,Paid,3/7/2023,Onboarded,Monthly,3/7/2023,India,Instagram,I want to earn a higher salary.,Business analysis
493296,Paid,3/7/2023,Onboarded,Annual,3/7/2023,India,Instagram,,Introduction to the world of data and data science
493332,Paid,3/7/2023,Onboarded,Monthly,3/7/2023,Bosnia and Herzegovina,Google,I want to become a data scientist.,Data analysis and data visualization
493343,Paid,3/7/2023,Onboarded,Monthly,3/7/2023,United States of America,Linkedin,,Introduction to the world of data and data science
493723,Paid,3/8/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
493781,Paid,3/8/2023,Onboarded,Annual,3/8/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
493914,Paid,3/8/2023,Onboarded,Annual,3/8/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
493923,Paid,3/8/2023,Onboarded,Annual,3/8/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
494199,Paid,3/8/2023,Onboarded,Annual,3/8/2023,Canada,Facebook,I want to earn a higher salary.,Business analysis
494504,Paid,3/8/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
494524,Paid,3/8/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
494682,Paid,3/8/2023,Onboarded,Annual,3/8/2023,Mexico,Youtube,I want to earn a higher salary.,Business analysis
494870,Free,3/8/2023,Onboarded,,3/8/2023,Canada,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
494890,Paid,3/8/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
494927,Paid,3/8/2023,Not-Onboarded,Monthly,,,Google,,
494961,Paid,3/8/2023,Onboarded,Monthly,3/8/2023,United States of America,Other,I want to join an industry-leading company.,Machine and deep learning
495071,Paid,3/8/2023,Onboarded,Monthly,3/8/2023,United States of America,Google,,Introduction to the world of data and data science
495307,Paid,3/9/2023,Onboarded,Monthly,3/9/2023,Canada,Youtube,,Introduction to the world of data and data science
495407,Paid,3/9/2023,Onboarded,Annual,3/9/2023,India,Instagram,I want to join an industry-leading company.,Machine and deep learning
